"year","manufacturer","type","gearshift","fuel","distance","city","price"
2019,"Yamaha","Lexi","Otomatis","Bensin",4810,"Kota Jakarta Pusat",17.25
2018,"Yamaha","YZF R15","Manual","Bensin",18000,"Indonesia",28
2015,"Yamaha","Xeon GT","Otomatis","Bensin",50500,"Indonesia",8
2013,"Piaggio","LX","Otomatis","Bensin",12000,"Indonesia",20
2018,"Yamaha","Nmax","Otomatis","Bensin",1,"Indonesia",26.5
2011,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",8.8
2009,"Honda","Motorcycles Supra X","Manual","Bensin",1,"Indonesia",8.9
2009,"Suzuki","Satria Fu","Manual","Bensin",1,"Indonesia",6
2018,"Honda","Motorcycles Sonic","Manual","Bensin",1,"Indonesia",16.8
2017,"Suzuki","Satria Fu","Manual","Bensin",1,"Indonesia",14.8
2018,"Yamaha","V-Ixion Lightning","Manual","Bensin",1,"Indonesia",21.35
2011,"Honda","Motorcycles Supra X","Otomatis","Bensin",1,"Indonesia",11.6
2015,"Honda","Motorcycles Vario Techno","Otomatis","Bensin",1,"Indonesia",15
2015,"Honda","Motorcycles Scoopy Fi","Otomatis","Bensin",1,"Indonesia",12
2016,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",15.6
2017,"Honda","Motorcycles Cb 150R","Manual","Bensin",1,"Indonesia",20.8
2018,"Yamaha","Jupiter Z1","Manual","Bensin",1,"Indonesia",14
2018,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",17.2
2015,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",10.8
2015,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",11.5
2018,"Yamaha","V-Ixion Lightning","Manual","Bensin",1,"Indonesia",20
2017,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",13
2018,"Yamaha","Yzf R15","Manual","Bensin",1,"Indonesia",28.5
2015,"Honda","Motorcycles Supra X","Manual","Bensin",1,"Indonesia",11.3
2015,"Honda","Motorcycles CBR 150 K45","Manual","Bensin",11000,"Indonesia",20
2016,"Honda","Motorcycles CBR 150 repsol","Manual","Bensin",16867,"Bekasi",25
2018,"Suzuki","GSX R 150","Manual","Bensin",3800,"Bekasi",20.9
2017,"Honda","Motorcycles Scoopy fi","Otomatis","Bensin",12773,"Medan",15
2016,"Honda","Motorcycles Beat","Otomatis","Bensin",30000,"Semarang",11.5
2013,"Yamaha","Xeon RC","Otomatis","Bensin",75000,"Indonesia",8.3
2016,"Yamaha","Mio Z","Otomatis","Bensin",35000,"Indonesia",10
2017,"Yamaha","MT-01","Manual","Bensin",7000,"Indonesia",275
2014,"Honda","Motorcycles CB 150R","Manual","Bensin",28000,"Bekasi",13
2014,"Kawasaki","Ninja","Manual","Bensin",14000,"Kota Jakarta Timur",26.5
2018,"Yamaha","NMax Non ABS","Otomatis","Bensin",16000,"Jakarta Timur",24.5
2013,"Yamaha","Jupiter MX","Manual","Bensin",27000,"ID",8.2
2015,"Honda","Motorcycles CB 150 cc","Manual","Bensin",23000,"Kediri",17.3
2019,"Yamaha","Freego","Otomatis","Bensin",1,"Indonesia",18
2019,"Yamaha","Lexi","Otomatis","Bensin",1,"Indonesia",19
2017,"Honda","Motorcycles Beat Street","Otomatis","Bensin",1,"Indonesia",13.5
2017,"Honda","Motorcycles Vario 125","Otomatis","Bensin",1,"Indonesia",16.5
2018,"Honda","Motorcycles Scoopy Esp","Otomatis","Bensin",1,"Indonesia",18
2011,"Honda","Motorcycles Spacy","Otomatis","Bensin",1,"Indonesia",7.5
2019,"Yamaha","Aerox","Otomatis","Bensin",1,"Indonesia",24
2015,"Honda","Motorcycles Vario Techno 150","Otomatis","Bensin",1,"Indonesia",16.4
2015,"Kawasaki","Ninja R","Manual","Bensin",1,"Indonesia",26.2
2016,"Yamaha","Fino","Otomatis","Bensin",1,"Indonesia",11.3
2016,"Kawasaki","Ninja 250 Fi","Manual","Bensin",1,"Indonesia",46.9
2015,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",11.5
2015,"Yamaha","Mt-25","Manual","Bensin",1,"Indonesia",39.4
2016,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",12.3
2012,"Kawasaki","Er-6N","Manual","Bensin",1,"Indonesia",73
2018,"Yamaha","Yzf R15","Manual","Bensin",1,"Indonesia",29.23
2019,"Honda","Motorcycles Vario 125","Otomatis","Bensin",1,"Indonesia",17.9
2015,"Kawasaki","Ninja R","Manual","Bensin",1,"Indonesia",25.6
2014,"Kawasaki","Ninja 250 Fi","Manual","Bensin",1,"Indonesia",44.9
2018,"Suzuki","Gsx R 150","Manual","Bensin",1,"Indonesia",20.7
2016,"Kawasaki","Ninja 250 Fi","Manual","Bensin",1,"Indonesia",48.9
2019,"Honda","Motorcycles Pcx","Otomatis","Bensin",1,"Indonesia",29.1
2016,"Kawasaki","Ninja 250 Fi","Manual","Bensin",1,"Indonesia",51.4
2016,"Yamaha","Mio Z","Otomatis","Bensin",1,"Indonesia",10.4
2017,"Yamaha","X-Ride","Otomatis","Bensin",1,"Indonesia",12.6
2014,"Honda","Motorcycles Pcx","Otomatis","Bensin",1,"Indonesia",28.4
2017,"Honda","Motorcycles Cbr 150R","Manual","Bensin",1,"Indonesia",25.7
2015,"Honda","Motorcycles Vario Techno 150","Otomatis","Bensin",1,"Indonesia",16.4
2015,"Kawasaki","Ninja 250 Sl","Manual","Bensin",1,"Indonesia",26.8
2017,"Yamaha","Fino","Otomatis","Bensin",1,"Indonesia",12.7
2018,"Suzuki","Gsx R 150","Manual","Bensin",1,"Indonesia",21.7
2017,"Kawasaki","Ninja 250 Fi","Manual","Bensin",1,"Indonesia",48.9
2018,"Honda","Motorcycles Vario Fi","Otomatis","Bensin",1,"Indonesia",14.5
2016,"Honda","Motorcycles Beat Street","Otomatis","Bensin",1,"Indonesia",13.6
2015,"Kawasaki","Ninja R","Manual","Bensin",1,"Indonesia",26.2
2018,"Honda","Motorcycles Vario 150","Otomatis","Bensin",1,"Indonesia",20.4
2017,"Yamaha","V-Ixion Lightning","Manual","Bensin",1,"Indonesia",18.2
2005,"Honda","Motorcycles Mega Pro","Manual","Bensin",450000,"Indonesia",9
2015,"Kawasaki","ER-6n","Manual","Bensin",12000,"Lamongan",72
2018,"Honda","Motorcycles CBR 250RR","Manual","Bensin",8460,"Jakarta Barat",59
2016,"Yamaha","NMax","Otomatis","Bensin",21000,"Tangerang",20
2015,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",10.8
2015,"Honda","Motorcycles Scoopy Fi","Otomatis","Bensin",1,"Indonesia",12.8
2014,"Yamaha","Xeon Gt 125","Otomatis","Bensin",1,"Indonesia",8.1
2014,"Honda","Motorcycles Scoopy Fi","Otomatis","Bensin",1,"Indonesia",12.3
2016,"Honda","Motorcycles Cbr 150R","Manual","Bensin",1,"Indonesia",20.5
2017,"Yamaha","Nmax","Otomatis","Bensin",1,"Indonesia",23.4
2016,"Yamaha","Yzf R25","Manual","Bensin",1,"Indonesia",36.5
2013,"Yamaha","Byson","Manual","Bensin",1,"Indonesia",12.4
2012,"Kawasaki","Ninja 250 Fi","Manual","Bensin",1,"Indonesia",26
2009,"Yamaha","Vega Zr","Manual","Bensin",1,"Indonesia",5.3
2014,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",12.5
2016,"Yamaha","Yzf R25","Manual","Bensin",1,"Indonesia",35.5
2017,"Honda","Motorcycles Vario Techno 150","Otomatis","Bensin",1,"Indonesia",16.5
2018,"Yamaha","Nmax","Otomatis","Bensin",1,"Indonesia",26
2016,"Suzuki","Satria Fu","Manual","Bensin",1,"Indonesia",11
2014,"Yamaha","V-Ixion Lightning","Manual","Bensin",1,"Indonesia",15.5
2016,"Honda","Motorcycles Cbr 150R","Manual","Bensin",1,"Indonesia",23.4
2017,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",12.8
2014,"Kawasaki","Klx 150","Manual","Bensin",1,"Indonesia",24.8
2010,"Yamaha","Scorpio","Manual","Bensin",1,"Indonesia",26
2011,"Honda","Motorcycles Cbr 250R","Manual","Bensin",1,"Indonesia",24
2010,"Yamaha","Mio Soul","Otomatis","Bensin",1,"Indonesia",5.8
2016,"Yamaha","Yzf R15","Manual","Bensin",1,"Indonesia",20.3
2016,"Yamaha","Nmax","Otomatis","Bensin",1,"Indonesia",22.5
2017,"Yamaha","Yzf R15","Manual","Bensin",1,"Indonesia",28
2017,"Yamaha","Yzf R15","Manual","Bensin",1,"Indonesia",27.8
2015,"Yamaha","V-Ixion Lightning","Manual","Bensin",1,"Indonesia",15.8
2013,"Honda","Motorcycles Scoopy Fi","Otomatis","Bensin",1,"Indonesia",10.8
2018,"Yamaha","Mio Z","Otomatis","Bensin",1,"Indonesia",11
2017,"Honda","Motorcycles Revo Fi","Manual","Bensin",1,"Indonesia",10.5
2007,"Suzuki","Shogun Sp","Manual","Bensin",1,"Indonesia",5.5
2012,"Honda","Motorcycles Vario Fi","Otomatis","Bensin",1,"Indonesia",8.25
2019,"Honda","Motorcycles Revo Fi","Manual","Bensin",1,"Indonesia",11
2019,"Yamaha","Lexi","Otomatis","Bensin",1,"Indonesia",17.5
2014,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",8.6
2018,"Honda","Motorcycles Beat Esp","Otomatis","Bensin",1,"Indonesia",9.4
2015,"Yamaha","Mio M3","Otomatis","Bensin",1,"Indonesia",6.3
2017,"Kawasaki","Ninja 250 Fi","Manual","Bensin",1,"Indonesia",53.5
2018,"Suzuki","Nex Ii","Otomatis","Bensin",1,"Indonesia",11.5
2015,"Kawasaki","Ninja 250 Fi","Manual","Bensin",1,"Indonesia",46
2013,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",7.95
2012,"Suzuki","Nex","Otomatis","Bensin",1,"Indonesia",4.65
2018,"Yamaha","Vega Force","Manual","Bensin",1,"Indonesia",8
2009,"Yamaha","Mio","Otomatis","Bensin",1,"Indonesia",3.3
2013,"Honda","Motorcycles Vario Techno Fi C...","Otomatis","Bensin",42000,"Cimahi",10.5
2011,"Honda","Motorcycles Spacy","Otomatis","Bensin",35000,"Indonesia",6
2016,"Kawasaki","Z 250 ABS","Manual","Bensin",3000,"Kota Tgr. Sel.",46
2015,"Honda","Motorcycles CBR 150R","Manual","Bensin",36181,"Indonesia",15
2017,"KTM","Duke","Manual","Bensin",500,"Indonesia",27.5
2018,"Yamaha","Mio M3","Otomatis","Bensin",1,"Indonesia",10.8
2017,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",13.6
2018,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",14.7
2013,"Honda","Motorcycles Supra X Helm In","Manual","Bensin",1,"Indonesia",12.8
2018,"Honda","Motorcycles Supra X","Manual","Bensin",1,"Indonesia",13
2007,"Yamaha","Jupiter Z","Otomatis","Bensin",1,"Indonesia",7.7
2017,"Yamaha","Yzf R15","Manual","Bensin",1,"Indonesia",28.5
2016,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",16
2015,"Suzuki","Satria Fu","Manual","Bensin",1,"Indonesia",11.5
2005,"Yamaha","Rx King","Manual","Bensin",1,"Indonesia",11.4
2013,"Honda","Motorcycles Supra X","Manual","Bensin",1,"Indonesia",12.8
2018,"Yamaha","Mio M3","Otomatis","Bensin",1,"Indonesia",10.2
2016,"Honda","Motorcycles Vario Techno 150","Otomatis","Bensin",1,"Indonesia",16.8
2014,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",12.8
2018,"Honda","Motorcycles Revo","Manual","Bensin",1,"Indonesia",12.8
2018,"Honda","Motorcycles Supra X","Manual","Bensin",1,"Indonesia",14.5
2018,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",14.8
2017,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",13.7
2016,"Honda","Motorcycles Scoopy Fi","Otomatis","Bensin",1,"Indonesia",15.5
2017,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",13.3
2013,"Honda","Motorcycles Cb 150R","Manual","Bensin",1,"Indonesia",15.5
2018,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",14.2
2017,"Yamaha","Nmax","Otomatis","Bensin",1,"Indonesia",23.2
2016,"Honda","Motorcycles Beat Pop","Otomatis","Bensin",1,"Indonesia",10.8
2018,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",14.5
2016,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",14.8
2018,"Honda","Motorcycles Beat Fi","Otomatis","Bensin",1,"Indonesia",14.2
2015,"Yamaha","Byson","Manual","Bensin",1,"Indonesia",13.6
2016,"Kawasaki","Klx 150","Manual","Bensin",1,"Indonesia",28.5
2018,"Yamaha","Lexi","Otomatis","Bensin",1,"Indonesia",17.8
2016,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",15
2014,"Yamaha","V-Ixion Lightning","Manual","Bensin",1,"Indonesia",16.8
2018,"Honda","Motorcycles Vario 125 Fi","Otomatis","Bensin",1,"Indonesia",18
2018,"Yamaha","Mio M3","Otomatis","Bensin",1,"Indonesia",10.8
2018,"Yamaha","Mio M3","Otomatis","Bensin",1,"Indonesia",11.5
2017,"Yamaha","Nmax","Otomatis","Bensin",1,"Indonesia",23
2017,"Yamaha","Aerox","Otomatis","Bensin",1,"Indonesia",18.8
2013,"Yamaha","Vega Zr","Manual","Bensin",1,"Indonesia",8.8
2018,"Yamaha","Nmax Non Abs","Otomatis","Bensin",1,"Indonesia",25.8
2018,"Honda","Motorcycles Sonic","Manual","Bensin",1,"Indonesia",16.8
2013,"Honda","Motorcycles Scoopy Fi","Otomatis","Bensin",1,"Indonesia",10.5
2016,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",17.5
2016,"Honda","Motorcycles Vario Techno Fi","Otomatis","Bensin",1,"Indonesia",16.8
2015,"Yamaha","Aerox","Otomatis","Bensin",1,"Indonesia",21.5
2016,"Honda","Motorcycles Revo Fi","Manual","Bensin",1,"Indonesia",7.5
2011,"Honda","Motorcycles Blade","Manual","Bensin",1,"Indonesia",5.5
2015,"Kawasaki","Klx 150","Manual","Bensin",1,"Indonesia",19.5
2010,"Yamaha","Jupiter Mx","Manual","Bensin",1,"Indonesia",4.8
2017,"Honda","Motorcycles Scoopy Esp","Otomatis","Bensin",1,"Indonesia",13
2013,"Honda","Motorcycles Scoopy Fi","Otomatis","Bensin",1,"Indonesia",11.5
2018,"Honda","Motorcycles Beat Esp","Otomatis","Bensin",1,"Indonesia",12
2016,"Yamaha","Xabre","Manual","Bensin",1,"Indonesia",22
2016,"Honda","Motorcycles Beat Esp","Otomatis","Bensin",1,"Indonesia",10
2017,"Honda","Motorcycles Beat Esp","Otomatis","Bensin",1,"Indonesia",11
2012,"Yamaha","Jupiter Mx","Manual","Bensin",1,"Indonesia",5.5
2018,"Honda","Motorcycles Scoopy Esp","Otomatis","Bensin",1,"Indonesia",15
2017,"KTM","Duke 200","Manual","Bensin",820,"ID",28.5
1990,"Yamaha","RX Special","Manual","Bensin",15000,"Indonesia",14
2015,"Piaggio","Vespa","Otomatis","Bensin",26000,"Indonesia",25
2013,"Suzuki","Satria F150","Manual","Bensin",61000,"Indonesia",8
2017,"Yamaha","YZF R15 Movistar Livery","Manual","Bensin",6452,"Bandung",27
2017,"Yamaha","X-MAX","Otomatis","Bensin",3800,"Kota Jakarta Barat",48
2017,"Yamaha","YZF R15 VVA","Manual","Bensin",5700,"Indonesia",23
2019,"Yamaha","NMax","Otomatis","Bensin",8900,"Kota Jakarta Selatan",25.2
2014,"Kawasaki","Ninja 150RR","Manual","Bensin",18000,"Indonesia",26.5
2016,"Honda","Motorcycles CBR 150R","Manual","Bensin",20000,"Indonesia",21.5
2006,"Harley-Davidson","Touring Ultra Clasi...","Manual","Bensin",22000,"Indonesia",375
2017,"Honda","Motorcycles Vario All New Tec...","Otomatis","Bensin",15700,"Indonesia",17.7
2011,"Honda","Motorcycles Beat","Otomatis","Bensin",26000,"Indonesia",7.1
2018,"Yamaha","Lexi S","Otomatis","Bensin",7800,"Indonesia",18.5
2012,"Kawasaki","Ninja 250 Fi","Manual","Bensin",22000,"Jakarta Selatan",33.9
2013,"Yamaha","Mio J Teen","Otomatis","Bensin",30000,"Indonesia",6.7
2017,"Piaggio","Sprint 150","Otomatis","Bensin",19000,"Kota Jakarta Timur",38
2013,"Yamaha","V-ixion New Vixion Lighting NVL","Manual","Bensin",55000,"Tangerang Selatan",13
2014,"Yamaha","Mio SOUL GT","Otomatis","Bensin",32000,"Kendal",6.5
2010,"Yamaha","Jupiter Z","Manual","Bensin",1e+05,"Indonesia",5.3
2018,"Honda","Motorcycles Vario 150","Otomatis","Bensin",1,"Indonesia",18
2018,"Honda","Motorcycles Beat Esp","Otomatis","Bensin",1,"Indonesia",12.5
2018,"Honda","Motorcycles Beat Street","Otomatis","Bensin",1,"Indonesia",14.25
2019,"Honda","Motorcycles Beat Street","Otomatis","Bensin",1,"Indonesia",13.5
2018,"Honda","Motorcycles Cb 150R","Manual","Bensin",1,"Indonesia",19
2018,"Honda","Motorcycles Beat Esp","Otomatis","Bensin",1,"Indonesia",13
2019,"Honda","Motorcycles Beat Esp","Otomatis","Bensin",1,"Indonesia",13.5
2019,"Honda","Motorcycles Vario 150","Otomatis","Bensin",1,"Indonesia",16
2019,"Honda","Motorcycles CBR 250 Abs","Manual","Bensin",700,"Indonesia",63
2013,"Honda","Motorcycles Beat","Otomatis","Bensin",650000,"Tangerang Selatan",6.75
2014,"Kawasaki","Ninja 150RR","Manual","Bensin",15000,"Indonesia",27
2016,"Honda","Motorcycles Vario","Otomatis","Bensin",1e+05,"Indonesia",11
2018,"Honda","Motorcycles Beat Esp","Otomatis","Bensin",1,"Indonesia",15.25
2017,"Honda","Motorcycles Scoopy Esp","Otomatis","Bensin",1,"Indonesia",17.5
2015,"Yamaha","Xeon","Otomatis","Bensin",1,"Indonesia",9.7
2011,"Honda","Motorcycles Supra","Manual","Bensin",1,"Indonesia",8.5
2018,"Honda","Motorcycles Blade 125","Manual","Bensin",1,"Indonesia",13.5
2018,"Honda","Motorcycles Beat Esp","Otomatis","Bensin",1,"Indonesia",16.3
2018,"Honda","Motorcycles Beat Street","Otomatis","Bensin",1,"Indonesia",15.5
2014,"Suzuki","Satria Fu","Manual","Bensin",1,"Indonesia",10.5
2015,"Honda","Motorcycles Supra X","Manual","Bensin",1,"Indonesia",11.5
2017,"Honda","Motorcycles Scoopy Esp","Otomatis","Bensin",1,"Indonesia",16.5
2014,"Yamaha","V-Ixion","Manual","Bensin",1,"Indonesia",13.5
2019,"Honda","Motorcycles Revo","Manual","Bensin",1,"Indonesia",11.5
2014,"Honda","Motorcycles Supra X 125 Helm-In","Manual","Bensin",56145,"Depok",8.2
2011,"Kawasaki","Ninja 250","Manual","Bensin",9000,"ID",31
1995,"Honda","Motorcycles NSR","Manual","Bensin",150000,"Indonesia",35
2016,"Honda","Motorcycles CB 150R","Manual","Bensin",29000,"Indonesia",16
1992,"Honda","Motorcycles Astrea Grand","Manual","Bensin",100,"Indonesia",4.8
2005,"Yamaha","Vega bebek","Manual","Bensin",20000,"Tangerang Selatan",3.5
2015,"Yamaha","Byson","Manual","Bensin",7538,"Indonesia",10
1979,"Honda","Motorcycles GL","Manual","Bensin",53000,"Kota Jakarta Timur",5
2018,"Yamaha","YZF R15","Manual","Bensin",3400,"Indonesia",27.5
2016,"Yamaha","R15","Manual","Bensin",16000,"Indonesia",14
2002,"Yamaha","Nouvo","Otomatis","Bensin",25000,"Indonesia",10
2015,"Honda","Motorcycles CB R","Manual","Bensin",33900,"Bekasi",14.5
2016,"Suzuki","Satria fi","Manual","Bensin",35000,"Indonesia",15.5
2007,"Yamaha","YZF R6","Manual","Bensin",16000,"Indonesia",160
2018,"Yamaha","Lexi","Otomatis","Bensin",1500,"Indonesia",18.5
2013,"Kawasaki","Ninja 250fi Non abs","Manual","Bensin",24509,"Indonesia",40
2016,"Yamaha","Fino","Otomatis","Bensin",16000,"Indonesia",10
2015,"Honda","Motorcycles CBR","Manual","Bensin",800,"Indonesia",23
2016,"Suzuki","Satria FU","Manual","Bensin",12000,"Indonesia",12
2019,"Honda","Motorcycles CBR","Manual","Bensin",100,"Indonesia",30
2015,"Yamaha","V-ixion vixion advance","Manual","Bensin",35000,"Tangerang Selatan",14.5
2016,"Honda","Motorcycles Beat PGMFi","Otomatis","Bensin",12000,"Bantul",12
2011,"Suzuki","Satria","Manual","Bensin",10000,"Indonesia",7.5
2018,"Yamaha","X-MAX","Otomatis","Bensin",15000,"Indonesia",53
